params_id,dataset,algorithm,f1,precision,recall,support,predicted,files,estimator,smoothing,period,s_w,p_w,half_d_w,q,delay,errors
S2P120_SW3_Q0.002,Prometheus 27 指标,FluxEV,0.4846431146359048,0.9534751773049646,0.3248912518124698,10345,3525,27,MOM,2,120,3,5,2,0.002,7,0
S2P120_SW3_Q0.0025,JMeter,FluxEV,0.18008141112618725,0.9869125520523498,0.09908026755852843,16744,1681,7,MOM,2,120,3,5,2,0.0025,7,0
S2P120_SW3_Q0.0025,Prometheus 27 指标,FluxEV,0.4833537067663767,0.9435710275126333,0.3248912518124698,10345,3562,27,MOM,2,120,3,5,2,0.0025,7,0
S2P120_SW3_Q0.003,JMeter,FluxEV,0.18396405175680797,0.9837869137232195,0.10146918299092213,16744,1727,7,MOM,2,120,3,5,2,0.003,7,0
S2P120_SW3_Q0.003,Prometheus 27 指标,FluxEV,0.48196744819674486,0.9330927262631871,0.3248912518124698,10345,3602,27,MOM,2,120,3,5,2,0.003,7,0
S2P120_SW3_Q0.0035,JMeter,FluxEV,0.20656473858654978,0.9847094801223242,0.11538461538461539,16744,1962,7,MOM,2,120,3,5,2,0.0035,7,0
S2P120_SW3_Q0.0035,Prometheus 27 指标,FluxEV,0.4802114587798257,0.9200656994251301,0.3248912518124698,10345,3653,27,MOM,2,120,3,5,2,0.0035,7,0
S2P120_SW3_Q0.004,JMeter,FluxEV,0.2630300024795437,0.7752119263373283,0.15838509316770186,16744,3421,7,MOM,2,120,3,5,2,0.004,7,0
S2P120_SW3_Q0.004,Prometheus 27 指标,FluxEV,0.5295009649848359,0.9226519337016574,0.3712904784920251,10345,4163,27,MOM,2,120,3,5,2,0.004,7,0
S2P120_SW3_Q0.0045,JMeter,FluxEV,0.4028138989554466,0.7039189390552824,0.28213091256569517,16744,6711,7,MOM,2,120,3,5,2,0.0045,7,0
S2P120_SW3_Q0.0045,Prometheus 27 指标,FluxEV,0.5276461295418641,0.9114855244423351,0.3712904784920251,10345,4214,27,MOM,2,120,3,5,2,0.0045,7,0
S2P120_SW3_Q0.005,JMeter,FluxEV,0.44794602103591985,0.6677316293929713,0.3370162446249403,16744,8451,7,MOM,2,120,3,5,2,0.005,7,0
S2P120_SW3_Q0.005,Prometheus 27 指标,FluxEV,0.46279896379299956,0.6141669331627758,0.3712904784920251,10345,6254,27,MOM,2,120,3,5,2,0.005,7,0
S2P120_SW4_Q0.002,JMeter,FluxEV,0.16018005160015372,0.9904955872369314,0.08713569039655997,16744,1473,7,MOM,2,120,4,5,2,0.002,7,0
S2P120_SW4_Q0.002,Prometheus 27 指标,FluxEV,0.4844684684684684,0.9521246458923512,0.3248912518124698,10345,3530,27,MOM,2,120,4,5,2,0.002,7,0
S2P120_SW4_Q0.0025,JMeter,FluxEV,0.16005704569140478,0.9811701412239409,0.08713569039655997,16744,1487,7,MOM,2,120,4,5,2,0.0025,7,0
S2P120_SW4_Q0.0025,Prometheus 27 指标,FluxEV,0.5087954786294596,0.9451443569553806,0.34809086515224746,10345,3810,27,MOM,2,120,4,5,2,0.0025,7,0
S2P120_SW4_Q0.003,JMeter,FluxEV,0.20720239367386192,0.9832657200811359,0.11580267558528429,16744,1972,7,MOM,2,120,4,5,2,0.003,7,0
S2P120_SW4_Q0.003,Prometheus 27 指标,FluxEV,0.5075762914934103,0.9367845993756504,0.34809086515224746,10345,3844,27,MOM,2,120,4,5,2,0.003,7,0
S2P120_SW4_Q0.0035,JMeter,FluxEV,0.22922273230964066,0.9841413683733575,0.12971810797897754,16744,2207,7,MOM,2,120,4,5,2,0.0035,7,0
S2P120_SW4_Q0.0035,Prometheus 27 指标,FluxEV,0.5062205665284318,0.9276146316331788,0.34809086515224746,10345,3882,27,MOM,2,120,4,5,2,0.0035,7,0
S2P120_SW4_Q0.004,JMeter,FluxEV,0.2292106373997467,0.9836956521739131,0.12971810797897754,16744,2208,7,MOM,2,120,4,5,2,0.004,7,0
S2P120_SW4_Q0.004,Prometheus 27 指标,FluxEV,0.4804536357571715,0.7752421959095802,0.34809086515224746,10345,4645,27,MOM,2,120,4,5,2,0.004,7,0
S2P120_SW4_Q0.0045,JMeter,FluxEV,0.25069057174128323,0.9844453540728613,0.14363354037267081,16744,2443,7,MOM,2,120,4,5,2,0.0045,7,0
S2P120_SW4_Q0.0045,Prometheus 27 指标,FluxEV,0.5030771245253371,0.779468452018665,0.37138714354760755,10345,4929,27,MOM,2,120,4,5,2,0.0045,7,0
S2P120_SW4_Q0.005,JMeter,FluxEV,0.4212820196537972,0.6761251154810611,0.30596034400382227,16744,7577,7,MOM,2,120,4,5,2,0.005,7,0
S2P120_SW4_Q0.005,Prometheus 27 指标,FluxEV,0.5015338424384831,0.7721061093247589,0.37138714354760755,10345,4976,27,MOM,2,120,4,5,2,0.005,7,0
S2P120_SW5_Q0.002,JMeter,FluxEV,0.15271044513001322,0.984375,0.08277591973244147,16744,1408,7,MOM,2,120,5,5,2,0.002,7,0
S2P120_SW5_Q0.002,Prometheus 27 指标,FluxEV,0.509623549391452,0.950884605228413,0.34809086515224746,10345,3787,27,MOM,2,120,5,5,2,0.002,7,0
S2P120_SW5_Q0.0025,JMeter,FluxEV,0.17680639373674767,0.9860521528198909,0.09710941232680363,16744,1649,7,MOM,2,120,5,5,2,0.0025,7,0
S2P120_SW5_Q0.0025,Prometheus 27 指标,FluxEV,0.5084721829991528,0.942916993977481,0.34809086515224746,10345,3819,27,MOM,2,120,5,5,2,0.0025,7,0
S2P120_SW5_Q0.003,JMeter,FluxEV,0.18069414316702817,0.9823113207547169,0.09949832775919733,16744,1696,7,MOM,2,120,5,5,2,0.003,7,0
S2P120_SW5_Q0.003,Prometheus 27 指标,FluxEV,0.5318383167220376,0.9363880087740678,0.37138714354760755,10345,4103,27,MOM,2,120,5,5,2,0.003,7,0
S2P120_SW5_Q0.0035,JMeter,FluxEV,0.18460206676405347,0.9810235767682576,0.10188724319159102,16744,1739,7,MOM,2,120,5,5,2,0.0035,7,0
S2P120_SW5_Q0.0035,Prometheus 27 指标,FluxEV,0.5306996339526211,0.9293662312530238,0.37138714354760755,10345,4134,27,MOM,2,120,5,5,2,0.0035,7,0
S2P120_SW5_Q0.004,JMeter,FluxEV,0.25136782866968893,0.9856967715570086,0.1440516005733397,16744,2447,7,MOM,2,120,5,5,2,0.004,7,0
S2P120_SW5_Q0.004,Prometheus 27 指标,FluxEV,0.5043980569778128,0.7858457762323584,0.37138714354760755,10345,4889,27,MOM,2,120,5,5,2,0.004,7,0
S2P120_SW5_Q0.0045,JMeter,FluxEV,0.27285354184886057,0.9840445269016698,0.15838509316770186,16744,2695,7,MOM,2,120,5,5,2,0.0045,7,0
S2P120_SW5_Q0.0045,Prometheus 27 指标,FluxEV,0.5264379675006449,0.7906256052682549,0.3945867568873852,10345,5163,27,MOM,2,120,5,5,2,0.0045,7,0
S2P120_SW5_Q0.005,JMeter,FluxEV,0.3640406607369759,0.7579365079365079,0.2395484949832776,16744,5292,7,MOM,2,120,5,5,2,0.005,7,0
S2P120_SW5_Q0.005,Prometheus 27 指标,FluxEV,0.5069794721407626,0.6445935868754661,0.41778637022716286,10345,6705,27,MOM,2,120,5,5,2,0.005,7,0
S2P120_SW6_Q0.002,JMeter,FluxEV,0.11258725512272011,0.9803921568627451,0.05972288580984233,16744,1020,7,MOM,2,120,6,5,2,0.002,7,0
S2P120_SW6_Q0.002,Prometheus 27 指标,FluxEV,0.5099483112653119,0.9531498147167814,0.34809086515224746,10345,3778,27,MOM,2,120,6,5,2,0.002,7,0
S2P120_SW6_Q0.0025,JMeter,FluxEV,0.16151315789473683,0.9846256684491979,0.08797181079789776,16744,1496,7,MOM,2,120,6,5,2,0.0025,7,0
S2P120_SW6_Q0.0025,Prometheus 27 指标,FluxEV,0.5088314257453723,0.9453924914675768,0.34809086515224746,10345,3809,27,MOM,2,120,6,5,2,0.0025,7,0
S2P120_SW6_Q0.003,JMeter,FluxEV,0.184691999566959,0.9861271676300578,0.10188724319159102,16744,1730,7,MOM,2,120,6,5,2,0.003,7,0
S2P120_SW6_Q0.003,Prometheus 27 指标,FluxEV,0.5071116744120547,0.9336271713767177,0.34809086515224746,10345,3857,27,MOM,2,120,6,5,2,0.003,7,0
S2P120_SW6_Q0.0035,JMeter,FluxEV,0.23065154312846214,0.9886928991406604,0.13055422838031533,16744,2211,7,MOM,2,120,6,5,2,0.0035,7,0
S2P120_SW6_Q0.0035,Prometheus 27 指标,FluxEV,0.530553062210868,0.9284678588690188,0.37138714354760755,10345,4138,27,MOM,2,120,6,5,2,0.0035,7,0
S2P120_SW6_Q0.004,JMeter,FluxEV,0.23055423719875545,0.9851284362325372,0.13055422838031533,16744,2219,7,MOM,2,120,6,5,2,0.004,7,0
S2P120_SW6_Q0.004,Prometheus 27 指标,FluxEV,0.5042325611916793,0.785042909685329,0.37138714354760755,10345,4894,27,MOM,2,120,6,5,2,0.004,7,0
S2P120_SW6_Q0.0045,JMeter,FluxEV,0.2518873327432707,0.9821356069833537,0.1444696607740086,16744,2463,7,MOM,2,120,6,5,2,0.0045,7,0
S2P120_SW6_Q0.0045,Prometheus 27 指标,FluxEV,0.5487208785628135,0.7991863905325444,0.41778637022716286,10345,5408,27,MOM,2,120,6,5,2,0.0045,7,0
S2P120_SW6_Q0.005,JMeter,FluxEV,0.28386780905752756,0.7875577288780222,0.17313664596273293,16744,3681,7,MOM,2,120,6,5,2,0.005,7,0
S2P120_SW6_Q0.005,Prometheus 27 指标,FluxEV,0.4498802956177787,0.48731536813620474,0.41778637022716286,10345,8869,27,MOM,2,120,6,5,2,0.005,7,0
S2P120_SW8_Q0.002,JMeter,FluxEV,0.1996563204811513,0.9898828541001065,0.1110248447204969,16744,1878,7,MOM,2,120,8,5,2,0.002,7,0
S2P120_SW8_Q0.002,Prometheus 27 指标,FluxEV,0.509623549391452,0.950884605228413,0.34809086515224746,10345,3787,27,MOM,2,120,8,5,2,0.002,7,0
S2P120_SW8_Q0.0025,JMeter,FluxEV,0.19962416107382552,0.9883040935672515,0.1110248447204969,16744,1881,7,MOM,2,120,8,5,2,0.0025,7,0
S2P120_SW8_Q0.0025,Prometheus 27 指标,FluxEV,0.5079700945126252,0.9394729976519698,0.34809086515224746,10345,3833,27,MOM,2,120,8,5,2,0.0025,7,0
S2P120_SW8_Q0.003,JMeter,FluxEV,0.19954916273078574,0.9846398305084746,0.1110248447204969,16744,1888,7,MOM,2,120,8,5,2,0.003,7,0
S2P120_SW8_Q0.003,Prometheus 27 指标,FluxEV,0.5316175453161754,0.9350206862983694,0.37138714354760755,10345,4109,27,MOM,2,120,8,5,2,0.003,7,0
S2P120_SW8_Q0.0035,JMeter,FluxEV,0.2217158603147687,0.9835448989186648,0.12494027711419016,16744,2127,7,MOM,2,120,8,5,2,0.0035,7,0
S2P120_SW8_Q0.0035,Prometheus 27 指标,FluxEV,0.5284826514759191,0.7999216147364295,0.3945867568873852,10345,5103,27,MOM,2,120,8,5,2,0.0035,7,0
S2P120_SW8_Q0.004,JMeter,FluxEV,0.22164538856809873,0.9807782466010314,0.12494027711419016,16744,2133,7,MOM,2,120,8,5,2,0.004,7,0
S2P120_SW8_Q0.004,Prometheus 27 指标,FluxEV,0.5496629785069312,0.8031964318899832,0.41778637022716286,10345,5381,27,MOM,2,120,8,5,2,0.004,7,0
S2P120_SW8_Q0.0045,JMeter,FluxEV,0.2215749616056771,0.9780271154745208,0.12494027711419016,16744,2139,7,MOM,2,120,8,5,2,0.0045,7,0
S2P120_SW8_Q0.0045,Prometheus 27 指标,FluxEV,0.5699650174912545,0.8055800812290306,0.4409859835669406,10345,5663,27,MOM,2,120,8,5,2,0.0045,7,0
S2P120_SW8_Q0.005,JMeter,FluxEV,0.22151630664972471,0.9757462686567164,0.12494027711419016,16744,2144,7,MOM,2,120,8,5,2,0.005,7,0
S2P120_SW8_Q0.005,Prometheus 27 指标,FluxEV,0.4690279134323755,0.5008783487044357,0.4409859835669406,10345,9108,27,MOM,2,120,8,5,2,0.005,7,0
S2P120_SW10_Q0.002,JMeter,FluxEV,0.12942817294281728,0.9822184589331076,0.0692785475394171,16744,1181,7,MOM,2,120,10,5,2,0.002,7,0
S2P120_SW10_Q0.002,Prometheus 27 指标,FluxEV,0.5105990783410138,0.9577127659574468,0.34809086515224746,10345,3760,27,MOM,2,120,10,5,2,0.002,7,0
S2P120_SW10_Q0.0025,JMeter,FluxEV,0.12939208031232569,0.9780775716694773,0.0692785475394171,16744,1186,7,MOM,2,120,10,5,2,0.0025,7,0
S2P120_SW10_Q0.0025,Prometheus 27 指标,FluxEV,0.5090112375432893,0.9466351209253417,0.34809086515224746,10345,3804,27,MOM,2,120,10,5,2,0.0025,7,0
S2P120_SW10_Q0.003,JMeter,FluxEV,0.1293848642016619,0.9772535804549284,0.0692785475394171,16744,1187,7,MOM,2,120,10,5,2,0.003,7,0
S2P120_SW10_Q0.003,Prometheus 27 指标,FluxEV,0.5072902725928014,0.9348390446521287,0.34809086515224746,10345,3852,27,MOM,2,120,10,5,2,0.003,7,0
S2P120_SW10_Q0.0035,JMeter,FluxEV,0.15333810336287082,0.9775438596491228,0.08319397993311037,16744,1425,7,MOM,2,120,10,5,2,0.0035,7,0
S2P120_SW10_Q0.0035,Prometheus 27 指标,FluxEV,0.555034332721463,0.9353803849679193,0.3945867568873852,10345,4364,27,MOM,2,120,10,5,2,0.0035,7,0
S2P120_SW10_Q0.004,JMeter,FluxEV,0.1766431287343835,0.9759903961584634,0.09710941232680363,16744,1666,7,MOM,2,120,10,5,2,0.004,7,0
S2P120_SW10_Q0.004,Prometheus 27 指标,FluxEV,0.5280382898906927,0.7978889757623143,0.3945867568873852,10345,5116,27,MOM,2,120,10,5,2,0.004,7,0
S2P120_SW10_Q0.0045,JMeter,FluxEV,0.17660475724991853,0.9736526946107784,0.09710941232680363,16744,1670,7,MOM,2,120,10,5,2,0.0045,7,0
S2P120_SW10_Q0.0045,Prometheus 27 指标,FluxEV,0.5269136439912224,0.7927752961740143,0.3945867568873852,10345,5149,27,MOM,2,120,10,5,2,0.0045,7,0
S2P120_SW10_Q0.005,JMeter,FluxEV,0.19932450544148395,0.9738082765845992,0.1110248447204969,16744,1909,7,MOM,2,120,10,5,2,0.005,7,0
S2P120_SW10_Q0.005,Prometheus 27 指标,FluxEV,0.48638665475126597,0.6338509316770187,0.3945867568873852,10345,6440,27,MOM,2,120,10,5,2,0.005,7,0
S2P120_SW12_Q0.002,JMeter,FluxEV,0.1293992972279547,0.9789029535864979,0.0692785475394171,16744,1185,7,MOM,2,120,12,5,2,0.002,7,0
S2P120_SW12_Q0.002,Prometheus 27 指标,FluxEV,0.4840828701364325,0.9558152793614595,0.32411793136781053,10345,3508,27,MOM,2,120,12,5,2,0.002,7,0
S2P120_SW12_Q0.0025,JMeter,FluxEV,0.1293776488958287,0.9764309764309764,0.0692785475394171,16744,1188,7,MOM,2,120,12,5,2,0.0025,7,0
S2P120_SW12_Q0.0025,Prometheus 27 指标,FluxEV,0.5080599547511312,0.9457752040010529,0.3473175447075882,10345,3799,27,MOM,2,120,12,5,2,0.0025,7,0
S2P120_SW12_Q0.003,JMeter,FluxEV,0.12936322069811532,0.9747899159663865,0.0692785475394171,16744,1190,7,MOM,2,120,12,5,2,0.003,7,0
S2P120_SW12_Q0.003,Prometheus 27 指标,FluxEV,0.5318352059925093,0.9413208936901547,0.37061382310294827,10345,4073,27,MOM,2,120,12,5,2,0.003,7,0
S2P120_SW12_Q0.0035,JMeter,FluxEV,0.15333810336287082,0.9775438596491228,0.08319397993311037,16744,1425,7,MOM,2,120,12,5,2,0.0035,7,0
S2P120_SW12_Q0.0035,Prometheus 27 指标,FluxEV,0.5287818807190603,0.8045023696682464,0.39381343644272593,10345,5064,27,MOM,2,120,12,5,2,0.0035,7,0
S2P120_SW12_Q0.004,JMeter,FluxEV,0.17668151689666414,0.9783393501805054,0.09710941232680363,16744,1662,7,MOM,2,120,12,5,2,0.004,7,0
S2P120_SW12_Q0.004,Prometheus 27 指标,FluxEV,0.5274469186949767,0.7983539094650206,0.39381343644272593,10345,5103,27,MOM,2,120,12,5,2,0.004,7,0
S2P120_SW12_Q0.0045,JMeter,FluxEV,0.17661434855808397,0.9742360695026963,0.09710941232680363,16744,1669,7,MOM,2,120,12,5,2,0.0045,7,0
S2P120_SW12_Q0.0045,Prometheus 27 指标,FluxEV,0.5258809861882019,0.7912215964264906,0.39381343644272593,10345,5149,27,MOM,2,120,12,5,2,0.0045,7,0
S2P120_SW12_Q0.005,JMeter,FluxEV,0.17654723127035832,0.9701670644391408,0.09710941232680363,16744,1676,7,MOM,2,120,12,5,2,0.005,7,0
S2P120_SW12_Q0.005,Prometheus 27 指标,FluxEV,0.4858656192346605,0.6320842366057603,0.3945867568873852,10345,6458,27,MOM,2,120,12,5,2,0.005,7,0
S2P120_SW5_Q0.006,JMeter,FluxEV,0.4763683043529,0.683141805199152,0.3656832298136646,16744,8963,7,MOM,2,120,5,5,2,0.006,7,0
S2P120_SW5_Q0.006,Prometheus 27 指标,FluxEV,0.448479817370551,0.48404076604322993,0.41778637022716286,10345,8929,27,MOM,2,120,5,5,2,0.006,7,0
S2P120_SW5_Q0.008,JMeter,FluxEV,0.4724958791735347,0.6596382318313175,0.3680721452460583,16744,9343,7,MOM,2,120,5,5,2,0.008,7,0
S2P120_SW5_Q0.008,Prometheus 27 指标,FluxEV,0.3742206982543641,0.31346693648410473,0.46418559690671823,10345,15319,27,MOM,2,120,5,5,2,0.008,7,0
S2P120_SW5_Q0.01,JMeter,FluxEV,0.48601464951231554,0.6666319625195211,0.3824056378404205,16744,9605,7,MOM,2,120,5,5,2,0.01,7,0
S2P120_SW5_Q0.01,Prometheus 27 指标,FluxEV,0.3695694000846577,0.30699399053829435,0.46418559690671823,10345,15642,27,MOM,2,120,5,5,2,0.01,7,0
S2P120_SW5_Q0.015,JMeter,FluxEV,0.48326351937808976,0.6563813429010764,0.3824056378404205,16744,9755,7,MOM,2,120,5,5,2,0.015,7,0
S2P120_SW5_Q0.015,Prometheus 27 指标,FluxEV,0.36094027606942736,0.2791312159805528,0.5105848235862736,10345,18923,27,MOM,2,120,5,5,2,0.015,7,0
S2P120_SW10_Q0.006,JMeter,FluxEV,0.2903598229747932,0.7462908011869436,0.18024366937410416,16744,4044,7,MOM,2,120,10,5,2,0.006,7,0
S2P120_SW10_Q0.006,Prometheus 27 指标,FluxEV,0.5245185398102904,0.6470921985815603,0.4409859835669406,10345,7050,27,MOM,2,120,10,5,2,0.006,7,0
S2P120_SW10_Q0.008,JMeter,FluxEV,0.4412040656763096,0.6386373924852875,0.3370162446249403,16744,8836,7,MOM,2,120,10,5,2,0.008,7,0
S2P120_SW10_Q0.008,Prometheus 27 指标,FluxEV,0.4065965082053143,0.3487825124515772,0.4873852102464959,10345,14456,27,MOM,2,120,10,5,2,0.008,7,0
S2P120_SW10_Q0.01,JMeter,FluxEV,0.440807717845565,0.6369793430409753,0.3370162446249403,16744,8859,7,MOM,2,120,10,5,2,0.01,7,0
S2P120_SW10_Q0.01,Prometheus 27 指标,FluxEV,0.3862417649762525,0.31986297024678045,0.4873852102464959,10345,15763,27,MOM,2,120,10,5,2,0.01,7,0
S2P120_SW10_Q0.015,JMeter,FluxEV,0.4828262262941598,0.6547704264239698,0.3824056378404205,16744,9779,7,MOM,2,120,10,5,2,0.015,7,0
S2P120_SW10_Q0.015,Prometheus 27 指标,FluxEV,0.40206786078345713,0.3224902178356596,0.5337844369260513,10345,17123,27,MOM,2,120,10,5,2,0.015,7,0
S2P120_SW20_Q0.006,JMeter,FluxEV,0.4416184066364063,0.6403767589650476,0.3370162446249403,16744,8812,7,MOM,2,120,20,5,2,0.006,7,0
S2P120_SW20_Q0.006,Prometheus 27 指标,FluxEV,0.3934004212497075,0.3297587131367292,0.4874818753020783,10345,15293,27,MOM,2,120,20,5,2,0.006,7,0
S2P120_SW20_Q0.008,JMeter,FluxEV,0.45592281164025267,0.6491228070175439,0.35134973721930246,16744,9063,7,MOM,2,120,20,5,2,0.008,7,0
S2P120_SW20_Q0.008,Prometheus 27 指标,FluxEV,0.3905971652079622,0.3258383407637139,0.4874818753020783,10345,15477,27,MOM,2,120,20,5,2,0.008,7,0
S2P120_SW20_Q0.01,JMeter,FluxEV,0.47202542794776553,0.6578076635713523,0.3680721452460583,16744,9369,7,MOM,2,120,20,5,2,0.01,7,0
S2P120_SW20_Q0.01,Prometheus 27 指标,FluxEV,0.38769940418989046,0.32182514358647096,0.4874818753020783,10345,15670,27,MOM,2,120,20,5,2,0.01,7,0
S2P120_SW20_Q0.015,JMeter,FluxEV,0.529502196193265,0.6839069591527988,0.43197563306258957,16744,10576,7,MOM,2,120,20,5,2,0.015,7,0
S2P120_SW20_Q0.015,Prometheus 27 指标,FluxEV,0.4187093728438101,0.3353303862261517,0.5572740454325761,10345,17192,27,MOM,2,120,20,5,2,0.015,7,0
S2P120_SW30_Q0.006,JMeter,FluxEV,0.4478038328770384,0.6671001300390117,0.3370162446249403,16744,8459,7,MOM,2,120,30,5,2,0.006,7,0
S2P120_SW30_Q0.006,Prometheus 27 指标,FluxEV,0.37832932170619105,0.31964261901586877,0.46341227646205896,10345,14998,27,MOM,2,120,30,5,2,0.006,7,0
S2P120_SW30_Q0.008,JMeter,FluxEV,0.4725683395314957,0.6599207623942607,0.3680721452460583,16744,9339,7,MOM,2,120,30,5,2,0.008,7,0
S2P120_SW30_Q0.008,Prometheus 27 指标,FluxEV,0.3915676682972281,0.3271913319924739,0.4874818753020783,10345,15413,27,MOM,2,120,30,5,2,0.008,7,0
S2P120_SW30_Q0.01,JMeter,FluxEV,0.4722243506244732,0.6585808933532806,0.3680721452460583,16744,9358,7,MOM,2,120,30,5,2,0.01,7,0
S2P120_SW30_Q0.01,Prometheus 27 指标,FluxEV,0.3882814906067139,0.32262811080545073,0.4874818753020783,10345,15631,27,MOM,2,120,30,5,2,0.01,7,0
S2P120_SW30_Q0.015,JMeter,FluxEV,0.5322444794375069,0.6879674334942725,0.4340062111801242,16744,10563,7,MOM,2,120,30,5,2,0.015,7,0
S2P120_SW30_Q0.015,Prometheus 27 指标,FluxEV,0.36147946383771773,0.2872358603406049,0.4874818753020783,10345,17557,27,MOM,2,120,30,5,2,0.015,7,0
